"source","phase","table","category","level","rolls_min","rolls_max","to_each","display_name","weight","stack_min","stack_max","pool_total_weight","pick_chance_per_roll","registry_name","meta","entry_class","nbt"
"roguelike","","loot_tools","TOOLS","0","2","2","true","Clock","2","1","1","102","0.019608","minecraft:clock","0","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Bucket","5","1","1","102","0.049020","minecraft:bucket","0","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Fired Clay Bucket","4","1","1","102","0.039216","IguanaTweaksTConstruct:clayBucketFired","0","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Treetap","6","1","1","102","0.058824","IC2:itemTreetap","0","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Lunch Box","1","1","1","102","0.009804","SpiceOfLife:lunchbox","0","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Lunch Bag","2","1","1","102","0.019608","SpiceOfLife:lunchbag","0","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Mixing Bowl","4","1","1","102","0.039216","harvestcraft:mixingbowlItem","0","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Pot","4","1","1","102","0.039216","harvestcraft:potItem","0","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Saucepan","4","1","1","102","0.039216","harvestcraft:saucepanItem","0","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Skillet","4","1","1","102","0.039216","harvestcraft:skilletItem","0","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Scoop","5","1","1","102","0.049020","Forestry:scoop","0","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Ore Finder Wand","1","1","1","102","0.009804","ifu:ifu_buildingKit","10","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Hammer","3","1","1","102","0.029412","gregtech:gt.metatool.01","12","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","0","2","2","true","Saw","3","1","1","102","0.029412","gregtech:gt.metatool.01","10","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","0","2","2","true","File","3","1","1","102","0.029412","gregtech:gt.metatool.01","18","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","0","2","2","true","Wrench","3","1","1","102","0.029412","gregtech:gt.metatool.01","16","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","0","2","2","true","Crowbar","3","1","1","102","0.029412","gregtech:gt.metatool.01","20","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","0","2","2","true","Butchery Knife","3","1","1","102","0.029412","gregtech:gt.metatool.01","36","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","0","2","2","true","Screwdriver","3","1","1","102","0.029412","gregtech:gt.metatool.01","22","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","0","2","2","true","Knife","3","1","1","102","0.029412","gregtech:gt.metatool.01","34","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","0","2","2","true","Soft Mallet","3","1","1","102","0.029412","gregtech:gt.metatool.01","14","","{ench:[0:{id:19s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Rubber"",Mode:0b,MaxDamage:25600L}}"
"roguelike","","loot_tools","TOOLS","0","2","2","true","Plunger","3","1","1","102","0.029412","gregtech:gt.metatool.01","44","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","0","2","2","true","Wire Cutter","3","1","1","102","0.029412","gregtech:gt.metatool.01","26","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","0","2","2","true","Rolling Pin","3","1","1","102","0.029412","gregtech:gt.metatool.01","46","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Aluminium"",PrimaryMaterial:""Aluminium"",Mode:0b,MaxDamage:12800L}}"
"roguelike","","loot_tools","TOOLS","0","2","2","true","Mortar","3","1","1","102","0.029412","gregtech:gt.metatool.01","24","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","0","2","2","true","Diamond Scythe","2","1","1","102","0.019608","BiomesOPlenty:scytheDiamond","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Spade","2","1","1","102","0.019608","cropsnh:spade","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Plant Lens","2","1","1","102","0.019608","cropsnh:plantLens","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Flint and Steel","4","1","1","102","0.039216","minecraft:flint_and_steel","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Fishing Rod","2","1","1","102","0.019608","minecraft:fishing_rod","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Shears","3","1","1","102","0.029412","minecraft:shears","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Lead","6","1","1","102","0.058824","minecraft:lead","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Clock","2","1","1","102","0.019608","minecraft:clock","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Bucket","5","1","1","102","0.049020","minecraft:bucket","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Fired Clay Bucket","4","1","1","102","0.039216","IguanaTweaksTConstruct:clayBucketFired","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Treetap","6","1","1","102","0.058824","IC2:itemTreetap","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Lunch Box","1","1","1","102","0.009804","SpiceOfLife:lunchbox","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Lunch Bag","2","1","1","102","0.019608","SpiceOfLife:lunchbag","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Mixing Bowl","4","1","1","102","0.039216","harvestcraft:mixingbowlItem","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Pot","4","1","1","102","0.039216","harvestcraft:potItem","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Saucepan","4","1","1","102","0.039216","harvestcraft:saucepanItem","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Skillet","4","1","1","102","0.039216","harvestcraft:skilletItem","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Scoop","5","1","1","102","0.049020","Forestry:scoop","0","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Ore Finder Wand","1","1","1","102","0.009804","ifu:ifu_buildingKit","10","",""
"roguelike","","loot_tools","TOOLS","1","2","2","true","Hammer","3","1","1","102","0.029412","gregtech:gt.metatool.01","12","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","1","2","2","true","Saw","3","1","1","102","0.029412","gregtech:gt.metatool.01","10","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","1","2","2","true","File","3","1","1","102","0.029412","gregtech:gt.metatool.01","18","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","1","2","2","true","Wrench","3","1","1","102","0.029412","gregtech:gt.metatool.01","16","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","1","2","2","true","Crowbar","3","1","1","102","0.029412","gregtech:gt.metatool.01","20","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","1","2","2","true","Butchery Knife","3","1","1","102","0.029412","gregtech:gt.metatool.01","36","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","1","2","2","true","Screwdriver","3","1","1","102","0.029412","gregtech:gt.metatool.01","22","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","1","2","2","true","Knife","3","1","1","102","0.029412","gregtech:gt.metatool.01","34","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","1","2","2","true","Soft Mallet","3","1","1","102","0.029412","gregtech:gt.metatool.01","14","","{ench:[0:{id:19s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Rubber"",Mode:0b,MaxDamage:25600L}}"
"roguelike","","loot_tools","TOOLS","1","2","2","true","Plunger","3","1","1","102","0.029412","gregtech:gt.metatool.01","44","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","1","2","2","true","Wire Cutter","3","1","1","102","0.029412","gregtech:gt.metatool.01","26","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","1","2","2","true","Rolling Pin","3","1","1","102","0.029412","gregtech:gt.metatool.01","46","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Aluminium"",PrimaryMaterial:""Aluminium"",Mode:0b,MaxDamage:12800L}}"
"roguelike","","loot_tools","TOOLS","1","2","2","true","Mortar","3","1","1","102","0.029412","gregtech:gt.metatool.01","24","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","1","2","2","true","Diamond Scythe","2","1","1","102","0.019608","BiomesOPlenty:scytheDiamond","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Spade","2","1","1","102","0.019608","cropsnh:spade","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Plant Lens","2","1","1","102","0.019608","cropsnh:plantLens","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Flint and Steel","4","1","1","102","0.039216","minecraft:flint_and_steel","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Fishing Rod","2","1","1","102","0.019608","minecraft:fishing_rod","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Shears","3","1","1","102","0.029412","minecraft:shears","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Lead","6","1","1","102","0.058824","minecraft:lead","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Clock","2","1","1","102","0.019608","minecraft:clock","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Bucket","5","1","1","102","0.049020","minecraft:bucket","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Fired Clay Bucket","4","1","1","102","0.039216","IguanaTweaksTConstruct:clayBucketFired","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Treetap","6","1","1","102","0.058824","IC2:itemTreetap","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Lunch Box","1","1","1","102","0.009804","SpiceOfLife:lunchbox","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Lunch Bag","2","1","1","102","0.019608","SpiceOfLife:lunchbag","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Mixing Bowl","4","1","1","102","0.039216","harvestcraft:mixingbowlItem","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Pot","4","1","1","102","0.039216","harvestcraft:potItem","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Saucepan","4","1","1","102","0.039216","harvestcraft:saucepanItem","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Skillet","4","1","1","102","0.039216","harvestcraft:skilletItem","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Scoop","5","1","1","102","0.049020","Forestry:scoop","0","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Ore Finder Wand","1","1","1","102","0.009804","ifu:ifu_buildingKit","10","",""
"roguelike","","loot_tools","TOOLS","2","2","2","true","Hammer","3","1","1","102","0.029412","gregtech:gt.metatool.01","12","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","2","2","2","true","Saw","3","1","1","102","0.029412","gregtech:gt.metatool.01","10","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","2","2","2","true","File","3","1","1","102","0.029412","gregtech:gt.metatool.01","18","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","2","2","2","true","Wrench","3","1","1","102","0.029412","gregtech:gt.metatool.01","16","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","2","2","2","true","Crowbar","3","1","1","102","0.029412","gregtech:gt.metatool.01","20","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","2","2","2","true","Butchery Knife","3","1","1","102","0.029412","gregtech:gt.metatool.01","36","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","2","2","2","true","Screwdriver","3","1","1","102","0.029412","gregtech:gt.metatool.01","22","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","2","2","2","true","Knife","3","1","1","102","0.029412","gregtech:gt.metatool.01","34","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
"roguelike","","loot_tools","TOOLS","2","2","2","true","Soft Mallet","3","1","1","102","0.029412","gregtech:gt.metatool.01","14","","{ench:[0:{id:19s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Rubber"",Mode:0b,MaxDamage:25600L}}"
"roguelike","","loot_tools","TOOLS","2","2","2","true","Plunger","3","1","1","102","0.029412","gregtech:gt.metatool.01","44","","{ench:[0:{id:16s,lvl:2s}],GT.ToolStats:{SecondaryMaterial:""Wood"",PrimaryMaterial:""Steel"",Mode:0b,MaxDamage:51200L}}"
